SEP=;
OBST ID;TYPE;COORD;LAT;LONG;HGT AGL (FT);ELEV MSL (FT);LGT TYPE;LGT HR;MARKINGS
EFINOB 41627;Wind turbine;624042.9N 0220858.8E;62.67858694;22.14966972;847;1313;F R;HN;Y
EFINOB 41628;Wind turbine;624021.9N 0220844.2E;62.6727525;22.14559833;837;1313;F R;HN;Y
EFINOB 41629;Wind turbine;624221.6N 0220751.4E;62.706;22.13094833;840;1313;F R;HN;Y
EFINOB 41630;Wind turbine;624049.6N 0220805.4E;62.68045528;22.13482278;860;1313;F R;HN;Y
EFINOB 41631;Wind turbine;624013.6N 0220921.4E;62.67044;22.15595499;821;1313;F R;HN;Y
EFINOB 41632;Wind turbine;624104.7N 0220746.5E;62.68464416;22.12957305;870;1313;F R;HN;Y
EFINOB 41633;Wind turbine;624123.5N 0220729.7E;62.68986972;22.12491388;880;1313;F R;HN;Y
EFINOB 41649;Mast;602315.6N 0231053.4E;60.38765917;23.18149667;384;688;F R;HN;Y
EFINOB 41668;Wind turbine;632614.8N 0221748.2E;63.43743323;22.29672378;706;783;F R;HN;NIL
EFINOB 41669;Wind turbine;632627.5N 0221722.8E;63.44095924;22.28965644;706;760;FLG W;H24;NIL
EFINOB 41670;Wind turbine;632638.9N 0221646.7E;63.44414433;22.27963023;706;740;F R;HN;NIL
EFINOB 41671;Wind turbine;632654.9N 0221659.3E;63.44858588;22.28313662;706;749;FLG W;H24;NIL
EFINOB 41672;Wind turbine;632608.1N 0221843.5E;63.43558306;22.31208889;706;753;FLG W;H24;NIL
EFINOB 41673;Wind turbine;632632.3N 0221803.2E;63.4423191;22.30090222;706;768;FLG W;H24;NIL
EFINOB 41674;Wind turbine;632624.6N 0221839.8E;63.44018;22.311055;706;758;F R;HN;NIL
EFINOB 41823;Wind turbine;604057.2N 0212439.6E;60.682545;21.41100889;591;649;F R;HN;NIL
EFINOB 41944;Built structure;601115.0N 0245847.0E;60.1875;24.97972222;444;457;FLG R;H24;NIL
EFINOB 41945;Building;601114.3N 0245851.0E;60.18730556;24.98083333;398;409;FLG R;H24;NIL
EFINOB 41950;Mast;640856.6N 0253810.2E;64.14905167;25.63615694;394;706;F R;HN;Y
EFINOB 41967;Wind turbine;654506.8N 0250030.3E;65.75187638;25.00842767;821;980;F R;HN;NIL
EFINOB 41968;Wind turbine;654327.2N 0250133.0E;65.72422662;25.02584265;821;951;F R;H24;NIL
EFINOB 41969;Wind turbine;654243.5N 0250408.9E;65.71209155;25.06913034;821;940;F R;HN;NIL
EFINOB 41970;Wind turbine;654230.3N 0250205.1E;65.70840655;25.03476108;821;936;F R;H24;NIL
EFINOB 41971;Wind turbine;654239.4N 0250126.4E;65.71093159;25.02400077;821;934;F R;H24;NIL
EFINOB 41972;Wind turbine;654208.3N 0250201.8E;65.70229369;25.03384436;821;912;F R;HN;NIL
EFINOB 41973;Wind turbine;654220.2N 0250107.0E;65.70560271;25.01861997;821;903;F R;H24;NIL
EFINOB 41974;Wind turbine;654153.5N 0250049.9E;65.69818234;25.01384837;821;898;F R;HN;NIL
EFINOB 41975;Wind turbine;654213.0N 0245959.1E;65.70360917;24.99973629;821;910;F R;HN;NIL
EFINOB 41976;Wind turbine;654235.7N 0250000.4E;65.70991195;25.00010138;821;909;F R;H24;NIL
EFINOB 41977;Wind turbine;654255.1N 0250028.4E;65.715314;25.00787946;821;917;F R;HN;NIL
EFINOB 41978;Wind turbine;654327.3N 0250031.5E;65.72425285;25.00876285;821;946;F R;H24;NIL
EFINOB 41979;Wind turbine;654306.6N 0250129.8E;65.71850637;25.02493285;821;941;F R;H24;NIL
EFINOB 41980;Wind turbine;654229.2N 0250253.0E;65.70811547;25.04806236;821;929;F R;H24;NIL
EFINOB 41981;Wind turbine;654249.2N 0250300.2E;65.71366127;25.05006862;821;945;F R;H24;NIL
EFINOB 41982;Wind turbine;654257.6N 0250218.9E;65.71598719;25.03857741;821;941;F R;H24;NIL
EFINOB 41983;Wind turbine;654304.9N 0250357.5E;65.71802593;25.06597991;821;960;F R;H24;NIL
EFINOB 41984;Wind turbine;654326.4N 0250324.1E;65.72399042;25.05669126;821;960;F R;HN;NIL
EFINOB 41985;Wind turbine;654324.1N 0250221.4E;65.72335321;25.03926501;821;949;F R;H24;NIL
EFINOB 41986;Wind turbine;654348.2N 0250203.1E;65.73006579;25.03418354;821;973;F R;H24;NIL
EFINOB 41987;Wind turbine;654352.6N 0250044.8E;65.73127991;25.01245016;821;954;F R;HN;NIL
EFINOB 41988;Wind turbine;654347.0N 0250256.2E;65.72973439;25.04893109;821;970;F R;H24;NIL
EFINOB 41989;Wind turbine;654408.2N 0250238.4E;65.73561291;25.04399329;821;986;F R;HN;NIL
EFINOB 41990;Wind turbine;654406.7N 0250134.4E;65.73518214;25.02621112;821;984;F R;H24;NIL
EFINOB 41991;Wind turbine;654417.9N 0250044.2E;65.73829368;25.01226629;821;963;F R;H24;NIL
EFINOB 41992;Wind turbine;654442.4N 0250036.4E;65.74511985;25.01010103;821;970;F R;H24;NIL
EFINOB 41993;Wind turbine;654430.9N 0250129.7E;65.74192849;25.0249235;821;984;F R;H24;NIL
EFINOB 42039;Wind turbine;624838.3N 0213244.0E;62.81063889;21.54554944;657;761;FLG W;H24;NIL
EFINOB 42040;Wind turbine;624914.1N 0213151.9E;62.82057861;21.5310925;657;752;FLG W;H24;NIL
EFINOB 42041;Wind turbine;624847.0N 0213115.9E;62.81304278;21.52108694;657;745;FLG W;H24;NIL
EFINOB 42042;Wind turbine;624814.7N 0213150.8E;62.80408833;21.53077889;657;753;FLG W;H24;NIL
EFINOB 42054;Chimney;650208.8N 0253054.5E;65.03577889;25.51512722;361;434;F R;HN;NIL
EFINOB 42130;Mast;644057.2N 0242941.7E;64.68256028;24.49491972;342;357;F R;HN;Y
EFINOB 42165;Wind turbine;623621.8N 0245545.3E;62.60605;24.92925;722;1520;FLG W;H24;Y
EFINOB 42166;Wind turbine;623805.1N 0245724.3E;62.63476333;24.95675861;722;1520;FLG W;H24;Y
EFINOB 42167;Wind turbine;623739.2N 0245835.1E;62.62756861;24.97641278;739;1447;FLG W;H24;Y
EFINOB 42168;Wind turbine;623606.6N 0245507.9E;62.60182583;24.91885389;722;1477;FLG W;H24;Y
EFINOB 42169;Wind turbine;623603.9N 0245605.4E;62.6010925;24.93482389;739;1526;FLG W;H24;Y
EFINOB 42170;Wind turbine;623711.7N 0245852.7E;62.6199175;24.98131667;739;1444;FLG W;H24;Y
EFINOB 42218;Wind turbine;605843.3N 0231927.5E;60.97868333;23.32431667;696;1129;FLG W;H24;Y
EFINOB 42219;Wind turbine;605836.9N 0232033.3E;60.97691713;23.34257959;696;1142;FLG W;H24;Y
EFINOB 42224;Wind turbine;605853.8N 0231949.9E;60.98162336;23.33053211;696;1146;FLG W;H24;Y
EFINOB 42230;Wind turbine;605916.5N 0232402.5E;60.98791028;23.40069917;696;1123;FLG W;H24;Y
EFINOB 42231;Wind turbine;610006.8N 0232320.7E;61.00188167;23.38907167;696;1146;FLG W;H24;Y
EFINOB 42232;Wind turbine;605954.6N 0232352.1E;60.9985078;23.39780204;696;1126;FLG W;H24;Y
EFINOB 42266;Mast;631701.5N 0234322.6E;63.28375306;23.72295722;489;808;FLG R;HN;Y
EFINOB 42272;Wind turbine;612429.7N 0213645.0E;61.40825414;21.61249955;755;899;F R;HN;Y
EFINOB 42273;Wind turbine;612426.5N 0213717.9E;61.40736735;21.6216372;755;909;F R;HN;Y
EFINOB 42274;Wind turbine;612414.2N 0213732.4E;61.40395776;21.6256543;755;903;F R;HN;Y
EFINOB 42276;Wind turbine;612350.1N 0213701.3E;61.39724692;21.61702322;755;880;FLG W;HN;Y
EFINOB 42277;Wind turbine;612456.7N 0213812.4E;61.41573731;21.63678937;755;903;FLG W;HN;Y
EFINOB 42278;Wind turbine;612411.5N 0214044.2E;61.40318914;21.67894281;755;909;F R;HN;Y
EFINOB 42279;Wind turbine;612355.2N 0214110.0E;61.3986625;21.68612028;755;906;FLG W;H24;Y
EFINOB 42280;Wind turbine;612414.8N 0213620.0E;61.40411052;21.6055497;755;883;FLG W;H24;Y
EFINOB 42281;Wind turbine;612406.2N 0213700.0E;61.40172792;21.6166727;755;903;F R;HN;Y
EFINOB 42282;Wind turbine;612443.4N 0214027.5E;61.41206202;21.6742935;755;899;F R;HN;Y
EFINOB 42283;Wind turbine;612500.0N 0214036.9E;61.41666221;21.67691161;755;899;FLG W;H24;Y
EFINOB 42284;Wind turbine;612428.2N 0214108.8E;61.40782574;21.68576498;755;909;F R;HN;Y
EFINOB 42285;Wind turbine;612444.2N 0214157.3E;61.4122893;21.69925836;724;862;F R;HN;Y
EFINOB 42286;Wind turbine;612431.3N 0214216.6E;61.40869353;21.70461022;724;865;FLG W;H24;Y
EFINOB 42287;Wind turbine;612411.5N 0214156.0E;61.40320697;21.6988964;755;906;F R;HN;Y
EFINOB 42302;Wind turbine;605212.0N 0231703.2E;60.86998833;23.28422694;739;1199;F R;H24;NIL
EFINOB 42303;Wind turbine;605200.5N 0231754.1E;60.8668125;23.29836722;739;1183;F R;H24;NIL
EFINOB 42304;Wind turbine;605132.9N 0231857.1E;60.85914111;23.31586056;739;1174;F R;H24;NIL
EFINOB 42337;Wind turbine;613204.8N 0224825.5E;61.53465278;22.80707389;755;1132;FLG W;H24;Y
EFINOB 42409;Wind turbine;621229.0N 0214249.0E;62.20805556;21.71361111;706;973;F R;HN;NIL
EFINOB 42410;Wind turbine;621228.0N 0214330.0E;62.20777778;21.725;706;977;F R;HN;NIL
EFINOB 42411;Wind turbine;621159.0N 0214201.0E;62.19972222;21.70027778;706;962;F R;HN;NIL
EFINOB 42412;Wind turbine;621209.0N 0214248.0E;62.2025;21.71333333;706;997;F R;HN;NIL
EFINOB 42413;Wind turbine;621214.0N 0214347.0E;62.20388889;21.72972222;706;1001;F R;HN;NIL
EFINOB 42414;Wind turbine;621144.0N 0214126.0E;62.19555556;21.69055556;706;936;F R;HN;NIL
EFINOB 42415;Wind turbine;621138.0N 0214203.0E;62.19388889;21.70083333;706;982;F R;HN;NIL
EFINOB 42416;Wind turbine;621157.0N 0214310.0E;62.19916667;21.71944444;706;1018;F R;HN;NIL
EFINOB 42417;Wind turbine;621122.0N 0214130.0E;62.18944444;21.69166667;706;978;F R;HN;NIL
EFINOB 42418;Wind turbine;621147.0N 0214338.0E;62.19638889;21.72722222;706;1009;F R;HN;NIL
EFINOB 42419;Wind turbine;621104.0N 0214059.0E;62.18444444;21.68305556;706;961;NIL;NIL;NIL
EFINOB 42420;Wind turbine;621044.0N 0214129.0E;62.17888889;21.69138889;706;996;NIL;NIL;NIL
EFINOB 42422;Mast;634131.0N 0241325.2E;63.69195111;24.22366417;492;911;F R;HN;Y
EFINOB 42424;Mast;610556.7N 0235040.7E;61.09907972;23.84463333;483;942;FLG R;HN;Y
EFINOB 42449;Wind turbine;635037.9N 0253251.6E;63.84386111;25.54767111;739;1214;F R;HN;Y
EFINOB 42462;Wind turbine;640757.5N 0234229.2E;64.13264167;23.70810278;682;744;FLG W;HN;Y
EFINOB 42463;Wind turbine;640806.2N 0234307.2E;64.13505278;23.71865556;681;747;F R;HN;Y
EFINOB 42464;Wind turbine;640753.1N 0234332.5E;64.13140278;23.72570833;682;747;F R;HN;Y
EFINOB 42465;Wind turbine;640754.8N 0234410.0E;64.13188889;23.73611667;681;740;F R;HN;Y
EFINOB 42466;Wind turbine;640812.6N 0234352.9E;64.13683889;23.73135833;681;740;F R;HN;Y
EFINOB 42467;Wind turbine;640822.6N 0234331.0E;64.13961389;23.725275;682;747;F R;HN;Y
EFINOB 42468;Wind turbine;640840.7N 0234336.3E;64.14465;23.72675833;682;734;FLG W;HN;Y
EFINOB 42472;Mast;640620.2N 0244759.0E;64.10560556;24.79973611;463;735;FLG R;H24;Y
EFINOB 42482;Wind turbine;623037.1N 0211641.3E;62.51031167;21.27812667;755;816;FLG W;H24;NIL
EFINOB 42483;Wind turbine;623044.9N 0211606.9E;62.51247556;21.26857667;755;815;F R;H24;NIL
EFINOB 42484;Wind turbine;623050.5N 0211721.2E;62.514035;21.2892325;755;828;F R;H24;NIL
EFINOB 42485;Wind turbine;623106.5N 0211656.4E;62.51845972;21.28232528;755;826;F R;H24;NIL
EFINOB 42486;Wind turbine;623122.8N 0211741.3E;62.52299556;21.29481778;755;823;F R;H24;NIL
EFINOB 42487;Wind turbine;623110.0N 0211830.9E;62.51944528;21.30858861;755;840;FLG W;H24;NIL
EFINOB 42488;Wind turbine;623048.1N 0211758.8E;62.51335528;21.29966556;755;840;FLG W;H24;NIL
EFINOB 42489;Wind turbine;623130.0N 0211825.8E;62.52499472;21.30715639;755;834;F R;H24;NIL
EFINOB 42490;Wind turbine;623150.0N 0211823.7E;62.53056083;21.30657778;755;837;F R;H24;NIL
EFINOB 42491;Wind turbine;623209.2N 0211818.5E;62.53587639;21.30515056;755;843;FLG W;H24;NIL
EFINOB 42492;Wind turbine;623134.2N 0211707.5E;62.52616611;21.28542222;755;826;F R;H24;NIL
EFINOB 42493;Wind turbine;623117.8N 0211616.5E;62.52160556;21.27125889;755;824;F R;H24;NIL
EFINOB 42494;Wind turbine;623157.5N 0211731.7E;62.53265222;21.29212667;755;822;F R;H24;NIL
EFINOB 42495;Wind turbine;623202.1N 0211647.8E;62.53391722;21.27995639;755;827;F R;H24;NIL
EFINOB 42496;Wind turbine;623138.2N 0211533.5E;62.52727111;21.25931444;755;839;F R;H24;NIL
EFINOB 42497;Wind turbine;623122.9N 0211504.5E;62.52301544;21.25126277;755;811;FLG W;H24;NIL
EFINOB 42498;Wind turbine;623105.9N 0211524.3E;62.51831694;21.25675722;755;835;F R;H24;NIL
EFINOB 42499;Wind turbine;623143.5N 0211614.2E;62.52875306;21.27060306;755;833;F R;H24;NIL
EFINOB 42500;Wind turbine;623200.2N 0211542.5E;62.53339556;21.26179556;755;839;F R;H24;NIL
EFINOB 42501;Wind turbine;623220.5N 0211635.5E;62.53903306;21.27651556;755;850;F R;H24;NIL
EFINOB 42502;Wind turbine;623223.8N 0211603.1E;62.53993306;21.26753167;755;858;FLG W;H24;NIL
EFINOB 42503;Wind turbine;622351.0N 0212516.8E;62.39751306;21.42133278;821;927;F R;H24;Y
EFINOB 42504;Wind turbine;622416.6N 0212519.9E;62.40460444;21.42220194;821;932;FLG W;H24;Y
EFINOB 42505;Wind turbine;622345.5N 0212544.2E;62.39597389;21.42895167;821;936;F R;H24;Y
EFINOB 42506;Wind turbine;622323.3N 0212506.6E;62.38979333;21.41848667;821;911;FLG W;H24;Y
EFINOB 42507;Wind turbine;622309.5N 0212533.3E;62.38596028;21.42591056;821;949;F R;H24;Y
EFINOB 42508;Wind turbine;622310.5N 0212613.1E;62.38625944;21.43696528;821;972;F R;H24;Y
EFINOB 42511;Wind turbine;622319.4N 0212713.4E;62.38871222;21.45372861;821;1009;F R;H24;Y
EFINOB 42512;Wind turbine;622257.5N 0212634.2E;62.3826425;21.44283361;821;991;F R;H24;Y
EFINOB 42513;Wind turbine;622246.1N 0212533.8E;62.37946778;21.42605361;821;977;FLG W;H24;Y
EFINOB 42514;Wind turbine;622247.4N 0212809.9E;62.37982528;21.46942972;821;1011;F R;H24;Y
EFINOB 42516;Wind turbine;622217.7N 0212757.3E;62.371585;21.46591333;821;1021;F R;H24;Y
EFINOB 42517;Wind turbine;622156.4N 0212721.3E;62.36565972;21.45590583;821;1036;F R;H24;Y
EFINOB 42518;Wind turbine;622136.3N 0212617.3E;62.36008806;21.43812639;821;1001;FLG W;H24;Y
EFINOB 42519;Wind turbine;622204.1N 0212610.5E;62.36779806;21.43624861;821;1001;F R;H24;Y
EFINOB 42520;Wind turbine;622208.0N 0212650.0E;62.36888583;21.44722778;821;1027;F R;H24;Y
EFINOB 42521;Wind turbine;622343.1N 0212730.9E;62.39530472;21.45857667;821;1022;F R;H24;Y
EFINOB 42522;Wind turbine;622408.2N 0212636.2E;62.4022675;21.44339611;821;963;F R;H24;Y
EFINOB 42523;Wind turbine;622439.5N 0212553.2E;62.41097778;21.43143361;821;986;FLG W;H24;Y
EFINOB 42524;Wind turbine;622431.3N 0212624.7E;62.40869194;21.44020333;821;1000;F R;H24;Y
EFINOB 42525;Wind turbine;622449.1N 0212659.1E;62.41363722;21.44976333;821;1013;F R;H24;Y
EFINOB 42526;Wind turbine;622503.8N 0212743.6E;62.41771194;21.46210806;821;1006;FLG W;H24;Y
EFINOB 42527;Wind turbine;622509.8N 0212828.9E;62.41938333;21.47470639;821;988;F R;H24;Y
EFINOB 42528;Wind turbine;622515.0N 0212908.4E;62.42083611;21.48567694;821;985;FLG W;H24;Y
EFINOB 42529;Wind turbine;622506.1N 0212944.1E;62.41836694;21.495585;821;1014;F R;H24;Y
EFINOB 42530;Wind turbine;622412.8N 0212754.2E;62.40354639;21.46506167;821;988;F R;H24;Y
EFINOB 42532;Wind turbine;622440.3N 0212801.8E;62.41118111;21.46716028;821;1003;F R;H24;Y
EFINOB 42533;Wind turbine;622449.8N 0212853.3E;62.41382944;21.4814775;821;1000;F R;H24;Y
EFINOB 42534;Wind turbine;622442.2N 0212946.3E;62.41171278;21.49618944;821;1047;F R;H24;Y
EFINOB 42535;Wind turbine;622510.9N 0213022.7E;62.41968222;21.50630944;821;1034;F R;H24;Y
EFINOB 42536;Wind turbine;622502.3N 0213133.9E;62.41729417;21.52607944;821;1034;FLG W;H24;Y
EFINOB 42537;Wind turbine;622430.4N 0213102.6E;62.40843833;21.51739806;821;1047;FLG W;H24;Y
EFINOB 42538;Wind turbine;622429.7N 0213009.9E;62.40825611;21.50276333;821;1047;F R;H24;Y
EFINOB 42539;Wind turbine;622405.0N 0213032.9E;62.40138028;21.50912917;821;1083;F R;H24;Y
EFINOB 42540;Wind turbine;622401.8N 0212949.1E;62.40050306;21.4969725;821;1042;F R;H24;Y
EFINOB 42541;Wind turbine;622335.3N 0212932.9E;62.393125;21.49247306;821;1031;F R;H24;Y
EFINOB 42542;Wind turbine;622329.1N 0213006.4E;62.391415;21.50178583;821;1047;F R;H24;Y
EFINOB 42543;Wind turbine;622300.9N 0212933.2E;62.38357972;21.49256278;821;1027;F R;H24;Y
EFINOB 42565;Mast;624028.1N 0221052.5E;62.67447889;22.1812375;394;862;F R;HN;Y
EFINOB 42566;Mast;623701.9N 0220635.4E;62.61720639;22.10983861;394;927;F R;HN;Y
EFINOB 42583;Wind turbine;642740.9N 0243632.8E;64.46135278;24.60910278;788;1026;F R;HN;NIL
EFINOB 42584;Wind turbine;642732.1N 0243546.9E;64.45890278;24.59636111;788;1023;F R;HN;NIL
EFINOB 42585;Wind turbine;642603.0N 0243956.7E;64.43416389;24.66574722;788;1085;F R;HN;NIL
EFINOB 42596;Wind turbine;643922.6N 0281303.3E;64.65627111;28.21758028;716;1845;F R;HN;Y
EFINOB 42597;Wind turbine;643917.2N 0281357.4E;64.65479139;28.23261111;716;1921;F R;HN;Y
EFINOB 42598;Wind turbine;643901.6N 0281408.7E;64.65043944;28.2357425;716;1969;F R;HN;Y
EFINOB 42599;Wind turbine;643854.0N 0281426.0E;64.64832611;28.240545;716;1925;F R;HN;Y
EFINOB 42600;Wind turbine;643841.0N 0281443.5E;64.6447225;28.24540417;716;1847;F R;HN;Y
EFINOB 42601;Wind turbine;643823.6N 0281523.8E;64.63988917;28.25660944;716;1751;F R;HN;Y
EFINOB 42701;Wind turbine;624916.5N 0213246.9E;62.82126278;21.54637028;657;747;FLG W;H24;NIL
EFINOB 42789;Mast;661527.4N 0273126.8E;66.25760944;27.52410694;397;1464;FLG R;H24;Y
EFINOB 42801;Wind turbine;630659.7N 0215956.9E;63.11659611;21.99914056;788;860;FLG W;H24;NIL
EFINOB 42802;Wind turbine;630655.0N 0215915.9E;63.11527556;21.98774694;788;876;F R;H24;NIL
EFINOB 42803;Wind turbine;630627.0N 0215847.0E;63.10749806;21.97973583;788;870;F R;H24;NIL
EFINOB 42804;Wind turbine;630608.1N 0215935.1E;63.10224972;21.99307361;788;873;FLG W;H24;NIL
EFINOB 42805;Wind turbine;630705.5N 0215848.8E;63.11819278;21.98020972;788;870;F R;H24;NIL
EFINOB 42806;Wind turbine;630722.8N 0215841.5E;63.12299667;21.97818611;788;857;F R;H24;NIL
EFINOB 42807;Wind turbine;630730.4N 0215758.9E;63.12511361;21.96637278;788;847;F R;H24;NIL
EFINOB 42808;Wind turbine;630749.7N 0215748.7E;63.13046417;21.96353583;788;860;FLG W;H24;NIL
EFINOB 42809;Wind turbine;630704.4N 0215751.2E;63.11788528;21.96421;788;883;F R;H24;NIL
EFINOB 42810;Wind turbine;630627.0N 0215756.0E;63.10749806;21.96555528;788;870;F R;H24;NIL
EFINOB 42811;Wind turbine;630637.1N 0215725.3E;63.11031556;21.95702222;788;834;FLG W;H24;NIL
EFINOB 42812;Wind turbine;630651.0N 0215707.8E;63.1141725;21.95216028;788;840;F R;H24;NIL
EFINOB 42813;Wind turbine;630724.4N 0215646.9E;63.12344667;21.94635333;788;847;F R;H24;NIL
EFINOB 42814;Wind turbine;630742.6N 0215637.8E;63.12849361;21.94384389;788;840;FLG W;H24;NIL
EFINOB 42815;Wind turbine;630659.2N 0215620.1E;63.11645167;21.93890972;788;840;FLG W;H24;NIL
EFINOB 42839;Wind turbine;631710.3N 0222739.5E;63.28619583;22.46098583;722;827;FLG W;H24;NIL
EFINOB 42840;Wind turbine;631730.1N 0222712.7E;63.29168528;22.45352778;729;840;FLG W;H24;NIL
EFINOB 42841;Wind turbine;631733.7N 0222805.9E;63.29269611;22.46829306;729;834;F R;HN;NIL
EFINOB 42842;Wind turbine;631749.4N 0222719.5E;63.29704639;22.45541944;729;814;F R;HN;NIL
EFINOB 42843;Wind turbine;631752.9N 0222810.2E;63.29803944;22.46949056;716;827;FLG W;H24;NIL
EFINOB 42844;Wind turbine;631810.6N 0222745.7E;63.3029475;22.46268222;729;831;F R;HO;NIL
EFINOB 42845;Wind turbine;631824.8N 0222728.6E;63.30689667;22.45794194;729;814;FLG W;H24;NIL
EFINOB 43125;Building;675451.4N 0252322.4E;67.91429111;25.38954222;345;1025;F R;HN;Y
EFINOB 43171;Mast;620154.7N 0243153.2E;62.03184944;24.53145833;430;864;FLG R;HN;Y
EFINOB 43256;Wind turbine;643417.7N 0244823.4E;64.57159194;24.80649111;755;1057;F R;H24;NIL
EFINOB 43257;Wind turbine;643417.6N 0244726.2E;64.57155611;24.79061194;755;1062;FLG W;H24;NIL
EFINOB 43258;Wind turbine;643424.6N 0244635.2E;64.57348806;24.77643306;755;1042;F R;H24;NIL
EFINOB 43259;Wind turbine;643436.5N 0244622.1E;64.57679806;24.77279389;755;1036;FLG W;H24;Y
EFINOB 43261;Wind turbine;643442.4N 0244742.4E;64.57844;24.79511111;755;1048;F R;H24;NIL
EFINOB 43262;Wind turbine;643448.1N 0244829.4E;64.58002806;24.80817111;755;1044;FLG W;H24;NIL
EFINOB 43263;Wind turbine;643433.1N 0244915.1E;64.57584889;24.82087;755;1064;F R;H24;NIL
EFINOB 43264;Wind turbine;643421.1N 0245018.8E;64.57253889;24.83856611;755;1051;FLG W;H24;NIL
EFINOB 43265;Wind turbine;643404.2N 0245009.5E;64.56782889;24.83597111;755;1060;F R;H24;NIL
EFINOB 43266;Wind turbine;643348.8N 0244943.1E;64.56356389;24.82863389;755;1067;FLG W;H24;NIL
EFINOB 43268;Wind turbine;643430.9N 0244807.5E;64.57525694;24.80208806;755;1054;F R;H24;NIL
EFINOB 43269;Wind turbine;643413.2N 0244933.6E;64.57034;24.82599;755;1061;FLG R;H24;NIL
EFINOB 43312;Wind turbine;640215.0N 0240547.4E;64.037492;24.096494;739;985;F R;H24;NIL
EFINOB 43313;Wind turbine;640127.3N 0240616.1E;64.024251;24.104465;739;985;F R;H24;NIL
EFINOB 43314;Wind turbine;635942.2N 0240718.1E;63.995064;24.121706;739;986;F R;H24;NIL
EFINOB 43315;Wind turbine;635925.3N 0240719.1E;63.990363;24.121964;739;994;F R;H24;NIL
EFINOB 43316;Wind turbine;635911.8N 0240746.4E;63.986598;24.12955;739;1017;F R;H24;NIL
EFINOB 43317;Wind turbine;635930.0N 0240757.5E;63.991671;24.13265;739;1005;F R;H24;NIL
EFINOB 43318;Wind turbine;635946.7N 0240753.5E;63.996301;24.131541;739;993;F R;H24;NIL
EFINOB 43319;Wind turbine;640004.3N 0240800.9E;64.001191;24.133577;739;985;F R;H24;NIL
EFINOB 43320;Wind turbine;640003.3N 0240846.9E;64.000922;24.146372;739;985;F R;H24;NIL
EFINOB 43321;Wind turbine;640017.8N 0240735.0E;64.004937;24.126378;739;981;F R;H24;NIL
EFINOB 43322;Wind turbine;635956.5N 0240918.3E;63.999028;24.155097;739;987;F R;H24;NIL
EFINOB 43323;Wind turbine;640010.5N 0241006.1E;64.002924;24.168349;739;977;F R;H24;NIL
EFINOB 43324;Wind turbine;640545.2N 0240043.8E;64.095885;24.012158;739;896;F R;H24;NIL
EFINOB 43326;Wind turbine;640055.8N 0240610.5E;64.0155;24.102916;739;968;F R;H24;NIL
EFINOB 43328;Wind turbine;640220.4N 0240635.9E;64.039009;24.109983;739;965;F R;H24;NIL
EFINOB 43329;Wind turbine;635945.8N 0240829.9E;63.99606;24.141631;739;983;F R;H24;NIL
EFINOB 43330;Wind turbine;640415.7N 0240540.0E;64.07104;24.094436;739;941;F R;H24;NIL
EFINOB 43331;Wind turbine;640358.5N 0240533.6E;64.066262;24.092657;739;940;F R;H24;NIL
EFINOB 43332;Wind turbine;640340.7N 0240528.9E;64.061315;24.091369;739;959;F R;H24;NIL
EFINOB 43333;Wind turbine;640139.9N 0240654.5E;64.02776;24.115141;739;992;F R;H24;NIL
EFINOB 43334;Wind turbine;635958.0N 0240726.5E;63.999457;24.124036;739;980;F R;H24;NIL
EFINOB 43335;Wind turbine;640536.8N 0240114.5E;64.093563;24.020681;739;903;F R;H24;NIL
EFINOB 43336;Wind turbine;640523.8N 0240134.5E;64.089932;24.026243;739;911;F R;H24;NIL
EFINOB 43337;Wind turbine;640026.5N 0240931.8E;64.007354;24.158834;739;986;F R;H24;NIL
EFINOB 43338;Wind turbine;640030.5N 0240809.5E;64.008459;24.135983;739;986;F R;H24;NIL
EFINOB 43339;Wind turbine;640000.6N 0240638.3E;64.00017;24.110643;739;971;F R;H24;NIL
EFINOB 43340;Wind turbine;640022.5N 0240849.8E;64.006237;24.14718;739;1006;F R;H24;NIL
EFINOB 43341;Wind turbine;640144.0N 0240611.4E;64.028877;24.103166;739;1000;F R;H24;NIL
EFINOB 43342;Wind turbine;640157.3N 0240548.6E;64.032577;24.096821;739;1002;F R;H24;NIL
EFINOB 43343;Wind turbine;640523.5N 0240037.1E;64.089866;24.0103;739;912;F R;H24;NIL
EFINOB 43344;Wind turbine;640347.8N 0235741.1E;64.06329;23.961407;739;888;F R;H24;NIL
EFINOB 43346;Wind turbine;640346.5N 0240402.6E;64.062917;24.067392;739;940;F R;H24;NIL
EFINOB 43347;Wind turbine;640359.2N 0235819.3E;64.066449;23.972036;739;900;F R;H24;NIL
